"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"MYO1A"	1.90953446521271e-27	8.341765806641e-29	0.197170096985633	-11.1364065112989	-2.19576635190424	124.614558043973
"CX3CL1"	2.85088038674396e-27	1.25162880518874e-28	0.244292285097302	-11.1002004343702	-2.71169332915036	95.7486338499787
"CHD5"	2.98103986340397e-27	1.31040085733643e-28	0.221369919074502	11.0960985333762	2.45634243437619	108.672327207064
"ALPL"	3.65171666498908e-27	1.60920403464544e-28	0.249234093469139	11.0777187726854	2.76094519601631	93.2539611816557
"KLHDC7A"	3.79151265794287e-27	1.67287840747984e-28	0.105818408773508	-11.0742430369642	-1.17185877654265	491.789161502104
"CREB5"	4.00930364550397e-27	1.77116073238285e-28	0.281686611015752	11.0691277717536	3.11802508892562	87.4180027321886
"KRT17"	5.03286919894588e-27	2.23157854504672e-28	0.151090451660527	11.0483994886162	1.66930766886095	195.611729391423
"ANKRD30B"	7.40886220379544e-27	3.29723294713771e-28	0.544464969854198	11.0132940951685	5.99635283752133	85.1524039330277
"SLC1A3"	9.35699791236347e-27	4.18466733480352e-28	0.400775758070776	10.9918062029901	4.4052494635704	65.5693787715839
"SCEL"	1.06717765408148e-26	4.77849438293461e-28	0.166387051387944	-10.9798248394779	-1.82690067979683	176.940730971755
"TPST1"	1.08110375288866e-26	4.84675466128756e-28	0.0927773174091184	10.9785434171522	1.01855980730292	514.659938929598
"CSDC2"	1.83781061696933e-26	8.32950806577043e-28	0.303416065294088	10.9295120799671	3.31618955088782	73.7754936822268
"WHRN"	2.0354764465332e-26	9.23650372450768e-28	0.122937016570945	10.9201284993222	1.34248801827802	294.35912401843
"HOXB13"	2.17501148930969e-26	9.88155714031377e-28	0.131608190818823	-10.9139955349932	-1.43637120696517	257.712406665115
"PHETA1"	2.2080151216734e-26	1.00435570160757e-27	0.0988582377814563	10.9125176994202	1.07879226952363	528.867327914959
"SOCS2"	2.70338359955037e-26	1.23115924317425e-27	0.0928062808094076	10.8939967442126	1.01103132098016	568.231429044759
"ADORA2B"	3.95387223116576e-26	1.81792192357428e-27	0.106763775627276	-10.8584583774157	-1.15929001386453	423.576812886492
"KDM7A"	4.07650992963522e-26	1.87653463150903e-27	0.117296673178003	10.8555597784127	1.27332104749274	475.602086996283
"ANK1"	5.00899697411829e-26	2.31125563431986e-27	0.0958010726126425	-10.8365079986711	-1.03814908964817	560.456544971592
"PITPNM3"	5.10809794986592e-26	2.35977221950886e-27	0.104190690566557	10.834606706809	1.12886515479947	470.332952488478
"PLK3"	8.45343163771799e-26	3.9375182585996e-27	0.0947219991130059	10.7876446212794	1.02182726424825	626.075094524302
"SOX21"	9.47743227818629e-26	4.42483732749919e-27	0.253137284043267	-10.776913674525	-2.728038657938	90.2997844147147
"DCLK1"	1.2015014473434e-25	5.65551382957467e-27	0.11618840113944	10.7543109027471	1.24952618914664	401.390775052896
"RNF128"	1.34454348633353e-25	6.34350227812031e-27	0.150906254446571	10.7437209828631	1.6212946923429	214.888245387178
"GRIK2"	1.61703197955209e-25	7.63792203523483e-27	0.0986663484396088	10.7265695187816	1.05835144570179	499.996733391582
"CGB8"	1.73383951161925e-25	8.21805655045873e-27	0.318660924707321	10.7198003141363	3.4159814807805	69.0224486995226
"CEBPA"	2.10276868498876e-25	9.97819028698319e-27	0.0940918397709643	-10.7018354149411	-1.00695538311787	538.803667814989
"RTN4RL1"	2.20715907868707e-25	1.04856025689824e-26	0.109267272073935	10.6972390475933	1.1688581294533	385.656013464238
"GPNMB"	5.44024480342727e-25	2.63204111605775e-26	0.104970998939797	10.6115995254082	1.11391020253117	407.803062563407
"FAM43A"	6.56813457694726e-25	3.19924427599899e-26	0.185218967354328	10.5933525319464	1.96208981678746	174.505573680406
